id,name,brand,category,price,embedding_text
287,Skechers Profesyonel Spor V2,Skechers,Spor Şort,290.0,"Skechers Profesyonel Spor V2. Marka: Skechers. Kategori: Spor Şort. Skechers Profesyonel Spor V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, dar kesim. Fiyat: 290.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
288,Puma Air Koşu Max,Puma,Koşu Ayakkabısı,4270.0,"Puma Air Koşu Max. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Air Koşu Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, yastıklı taban. Fiyat: 4270.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: unisex."
289,Nike Ultra Spor Plus,Nike,Spor Ayakkabı,1820.0,"Nike Ultra Spor Plus. Marka: Nike. Kategori: Spor Ayakkabı. Nike Ultra Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, su geçirmez, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, su geçirmez, yüksek taban, ortopedik, hafif. Fiyat: 1820.0 TL. Sezon: kışlık. Renk: Yeşil. Cinsiyet: unisex."
290,Under Armour Pro Spor 3.0,Under Armour,Spor Şort,610.0,"Under Armour Pro Spor 3.0. Marka: Under Armour. Kategori: Spor Şort. Under Armour Pro Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, geniş kesim. Fiyat: 610.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
292,Asics Pro Spor Plus,Asics,Spor Tişört,370.0,"Asics Pro Spor Plus. Marka: Asics. Kategori: Spor Tişört. Asics Pro Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, elastik. Fiyat: 370.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: kadın."
293,Adidas Elite Koşu V2,Adidas,Koşu Ayakkabısı,3390.0,"Adidas Elite Koşu V2. Marka: Adidas. Kategori: Koşu Ayakkabısı. Adidas Elite Koşu V2, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, geniş burun, nefes alan, yastıklı taban, amortisörlü. Fiyat: 3390.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: erkek."
294,Puma Comfort Koşu Lite,Puma,Koşu Ayakkabısı,3650.0,"Puma Comfort Koşu Lite. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Comfort Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, geniş burun. Fiyat: 3650.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: kadın."
295,Salomon Speed Spor 3.0,Salomon,Spor Ayakkabı,560.0,"Salomon Speed Spor 3.0. Marka: Salomon. Kategori: Spor Ayakkabı. Salomon Speed Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, yüksek taban, terletmeyen, kaymaz taban. Fiyat: 560.0 TL. Sezon: kışlık. Renk: Mavi. Cinsiyet: unisex."
297,Nike Profesyonel Koşu 3.0,Nike,Koşu Ayakkabısı,1450.0,"Nike Profesyonel Koşu 3.0. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Profesyonel Koşu 3.0, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, geniş burun. Fiyat: 1450.0 TL. Sezon: yazlık. Renk: Beyaz. Cinsiyet: kadın."
301,Puma Speed Spor Lite,Puma,Spor Tişört,680.0,"Puma Speed Spor Lite. Marka: Puma. Kategori: Spor Tişört. Puma Speed Spor Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: reflektif bant, hızlı kuruyan. Fiyat: 680.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: unisex."
302,Columbia Speed Spor V2,Columbia,Spor Şort,450.0,"Columbia Speed Spor V2. Marka: Columbia. Kategori: Spor Şort. Columbia Speed Spor V2, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, fermuarlı cep, hızlı kuruyan, esnek bel, hafif. Fiyat: 450.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: erkek."
303,Nike Profesyonel Koşu Lite,Nike,Koşu Ayakkabısı,2820.0,"Nike Profesyonel Koşu Lite. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Profesyonel Koşu Lite, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, karbon plaka. Fiyat: 2820.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: erkek."
304,New Balance Comfort Spor Plus,New Balance,Spor Ayakkabı,470.0,"New Balance Comfort Spor Plus. Marka: New Balance. Kategori: Spor Ayakkabı. New Balance Comfort Spor Plus, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, hafif, terletmeyen. Fiyat: 470.0 TL. Sezon: kışlık. Renk: Turuncu. Cinsiyet: unisex."
306,Reebok Air Spor Max,Reebok,Spor Ayakkabı,2650.0,"Reebok Air Spor Max. Marka: Reebok. Kategori: Spor Ayakkabı. Reebok Air Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, ortopedik, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek taban, ortopedik, amortisörlü, kaymaz taban, su geçirmez. Fiyat: 2650.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: unisex."
307,Skechers Air Koşu Boost,Skechers,Koşu Ayakkabısı,3890.0,"Skechers Air Koşu Boost. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Air Koşu Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek koşu verimi. Fiyat: 3890.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: erkek."
309,Columbia Profesyonel Spor 3.0,Columbia,Spor Şort,460.0,"Columbia Profesyonel Spor 3.0. Marka: Columbia. Kategori: Spor Şort. Columbia Profesyonel Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, geniş kesim, fermuarlı cep, dar kesim, esnek bel. Fiyat: 460.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: unisex."
312,Asics Profesyonel Spor Lite,Asics,Spor Tişört,970.0,"Asics Profesyonel Spor Lite. Marka: Asics. Kategori: Spor Tişört. Asics Profesyonel Spor Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hızlı kuruyan, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, hızlı kuruyan, antimikrobiyal. Fiyat: 970.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
313,New Balance Air Spor Max,New Balance,Spor Ayakkabı,2990.0,"New Balance Air Spor Max. Marka: New Balance. Kategori: Spor Ayakkabı. New Balance Air Spor Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, ortopedik, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, ortopedik, su geçirmez, kaymaz taban. Fiyat: 2990.0 TL. Sezon: kışlık. Renk: Mor. Cinsiyet: unisex."
315,Puma Pro Spor Plus,Puma,Spor Şort,640.0,"Puma Pro Spor Plus. Marka: Puma. Kategori: Spor Şort. Puma Pro Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, hızlı kuruyan, esnek bel. Fiyat: 640.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
317,Nike Profesyonel Spor Max,Nike,Spor Tişört,660.0,"Nike Profesyonel Spor Max. Marka: Nike. Kategori: Spor Tişört. Nike Profesyonel Spor Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hafif, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, hafif, nem emici, elastik, reflektif bant. Fiyat: 660.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: kadın."
318,Under Armour Pro Spor Plus,Under Armour,Spor Şort,210.0,"Under Armour Pro Spor Plus. Marka: Under Armour. Kategori: Spor Şort. Under Armour Pro Spor Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, hafif. Fiyat: 210.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: kadın."
319,Asics Elite Spor Boost,Asics,Spor Tişört,500.0,"Asics Elite Spor Boost. Marka: Asics. Kategori: Spor Tişört. Asics Elite Spor Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, reflektif bant, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nem emici, reflektif bant, elastik, hafif. Fiyat: 500.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: kadın."
320,Nike Air Koşu Boost,Nike,Koşu Ayakkabısı,4060.0,"Nike Air Koşu Boost. Marka: Nike. Kategori: Koşu Ayakkabısı. Nike Air Koşu Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, amortisörlü, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, amortisörlü, hafif, nefes alan. Fiyat: 4060.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: erkek."
321,Nike Profesyonel Spor Boost,Nike,Spor Tişört,890.0,"Nike Profesyonel Spor Boost. Marka: Nike. Kategori: Spor Tişört. Nike Profesyonel Spor Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, nem emici, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, nem emici, reflektif bant, UV korumalı. Fiyat: 890.0 TL. Sezon: 4 mevsim. Renk: Yeşil. Cinsiyet: unisex."
322,Salomon Profesyonel Spor V2,Salomon,Spor Tişört,460.0,"Salomon Profesyonel Spor V2. Marka: Salomon. Kategori: Spor Tişört. Salomon Profesyonel Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, antimikrobiyal, hızlı kuruyan, UV korumalı. Fiyat: 460.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
324,Puma Speed Spor V2,Puma,Spor Tişört,930.0,"Puma Speed Spor V2. Marka: Puma. Kategori: Spor Tişört. Puma Speed Spor V2, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, reflektif bant, antimikrobiyal. Fiyat: 930.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
325,Nike Comfort Spor Boost,Nike,Spor Şort,310.0,"Nike Comfort Spor Boost. Marka: Nike. Kategori: Spor Şort. Nike Comfort Spor Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, dar kesim. Fiyat: 310.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: unisex."
327,Under Armour Ultra Spor Boost,Under Armour,Spor Şort,470.0,"Under Armour Ultra Spor Boost. Marka: Under Armour. Kategori: Spor Şort. Under Armour Ultra Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, dar kesim, esnek bel. Fiyat: 470.0 TL. Sezon: yazlık. Renk: Siyah. Cinsiyet: unisex."
328,Skechers Comfort Spor X,Skechers,Spor Tişört,340.0,"Skechers Comfort Spor X. Marka: Skechers. Kategori: Spor Tişört. Skechers Comfort Spor X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, UV korumalı, elastik. Fiyat: 340.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: erkek."
330,Skechers Speed Koşu Lite,Skechers,Koşu Ayakkabısı,4900.0,"Skechers Speed Koşu Lite. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Speed Koşu Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, karbon plaka. Fiyat: 4900.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: kadın."
331,Skechers Pro Koşu Boost,Skechers,Koşu Ayakkabısı,4770.0,"Skechers Pro Koşu Boost. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Pro Koşu Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, geniş burun, nefes alan, hafif. Fiyat: 4770.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: unisex."
332,Adidas Comfort Spor X,Adidas,Spor Ayakkabı,2230.0,"Adidas Comfort Spor X. Marka: Adidas. Kategori: Spor Ayakkabı. Adidas Comfort Spor X, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, kaymaz taban. Fiyat: 2230.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: erkek."
336,Adidas Pro Spor V2,Adidas,Spor Şort,500.0,"Adidas Pro Spor V2. Marka: Adidas. Kategori: Spor Şort. Adidas Pro Spor V2, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, hızlı kuruyan. Fiyat: 500.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
337,Skechers Profesyonel Spor Lite,Skechers,Spor Ayakkabı,2270.0,"Skechers Profesyonel Spor Lite. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Profesyonel Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, yüksek taban, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, yüksek taban, ortopedik. Fiyat: 2270.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: kadın."
339,Columbia Air Spor V2,Columbia,Spor Ayakkabı,3030.0,"Columbia Air Spor V2. Marka: Columbia. Kategori: Spor Ayakkabı. Columbia Air Spor V2, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, kaymaz taban, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek taban, kaymaz taban, nefes alan, amortisörlü, su geçirmez. Fiyat: 3030.0 TL. Sezon: 4 mevsim. Renk: Sarı. Cinsiyet: unisex."
340,Under Armour Air Koşu Boost,Under Armour,Koşu Ayakkabısı,3410.0,"Under Armour Air Koşu Boost. Marka: Under Armour. Kategori: Koşu Ayakkabısı. Under Armour Air Koşu Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, karbon plaka. Fiyat: 3410.0 TL. Sezon: 4 mevsim. Renk: Gri. Cinsiyet: kadın."
341,Reebok Comfort Koşu X,Reebok,Koşu Ayakkabısı,3460.0,"Reebok Comfort Koşu X. Marka: Reebok. Kategori: Koşu Ayakkabısı. Reebok Comfort Koşu X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, hafif, yüksek koşu verimi. Fiyat: 3460.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: kadın."
