id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active
290,Under Armour Pro Spor 3.0,Under Armour,Spor Şort,"Under Armour Pro Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",610.0,610.0,49,kadın,yazlık,Kırmızı,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim""]",4.0,346,True
291,Reebok Profesyonel Spor Max,Reebok,Spor Ayakkabı,"Reebok Profesyonel Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1110.0,1500.0,14,unisex,yazlık,Gri,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""amortis\u00f6rl\u00fc"", ""su ge\u00e7irmez""]",4.9,336,True
292,Asics Pro Spor Plus,Asics,Spor Tişört,"Asics Pro Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",370.0,370.0,70,kadın,4 mevsim,Mavi,"[""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""antimikrobiyal"", ""elastik""]",4.6,195,True
293,Adidas Elite Koşu V2,Adidas,Koşu Ayakkabısı,"Adidas Elite Koşu V2, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3390.0,3390.0,183,erkek,4 mevsim,Sarı,"[""36"", ""37"", ""40"", ""43""]","[""karbon plaka"", ""geni\u015f burun"", ""nefes alan"", ""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc""]",3.5,17,True
294,Puma Comfort Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Comfort Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3650.0,3650.0,147,kadın,4 mevsim,Lacivert,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""yast\u0131kl\u0131 taban"", ""geni\u015f burun""]",3.0,362,True
295,Salomon Speed Spor 3.0,Salomon,Spor Ayakkabı,"Salomon Speed Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",560.0,560.0,196,unisex,kışlık,Mavi,"[""36"", ""37"", ""41"", ""42"", ""44""]","[""ortopedik"", ""y\u00fcksek taban"", ""terletmeyen"", ""kaymaz taban""]",3.6,103,True
296,Reebok Profesyonel Spor Lite,Reebok,Spor Şort,"Reebok Profesyonel Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",230.0,230.0,151,erkek,yazlık,Siyah,"[""L"", ""M"", ""XL"", ""XXL""]","[""hafif"", ""esnek bel"", ""dar kesim"", ""h\u0131zl\u0131 kuruyan""]",3.5,199,True
297,Nike Profesyonel Koşu 3.0,Nike,Koşu Ayakkabısı,"Nike Profesyonel Koşu 3.0, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1450.0,1450.0,133,kadın,yazlık,Beyaz,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""geni\u015f burun""]",3.9,347,True
298,New Balance Comfort Spor Lite,New Balance,Spor Ayakkabı,"New Balance Comfort Spor Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, hafif, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1760.0,2350.0,27,kadın,yazlık,Beyaz,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""terletmeyen"", ""hafif"", ""kaymaz taban""]",3.2,304,True
299,Salomon Speed Spor V2,Salomon,Spor Ayakkabı,"Salomon Speed Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",690.0,870.0,178,kadın,yazlık,Beyaz,"[""36"", ""38"", ""39"", ""40"", ""41"", ""44"", ""45""]","[""y\u00fcksek taban"", ""nefes alan"", ""terletmeyen"", ""ortopedik""]",3.7,84,True
300,Nike Elite Spor X,Nike,Spor Tişört,"Nike Elite Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",900.0,900.0,197,unisex,yazlık,Sarı,"[""L"", ""M"", ""S"", ""XXL""]","[""nem emici"", ""h\u0131zl\u0131 kuruyan""]",4.0,64,True
301,Puma Speed Spor Lite,Puma,Spor Tişört,"Puma Speed Spor Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",680.0,680.0,89,unisex,4 mevsim,Beyaz,"[""M"", ""S"", ""XL"", ""XS""]","[""reflektif bant"", ""h\u0131zl\u0131 kuruyan""]",3.8,285,True
302,Columbia Speed Spor V2,Columbia,Spor Şort,"Columbia Speed Spor V2, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",450.0,660.0,13,erkek,yazlık,Turuncu,"[""L"", ""M"", ""XL"", ""XXL""]","[""dar kesim"", ""fermuarl\u0131 cep"", ""h\u0131zl\u0131 kuruyan"", ""esnek bel"", ""hafif""]",4.3,145,True
303,Nike Profesyonel Koşu Lite,Nike,Koşu Ayakkabısı,"Nike Profesyonel Koşu Lite, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2820.0,3370.0,113,erkek,yazlık,Turuncu,"[""36"", ""37"", ""38"", ""39"", ""41"", ""42"", ""45""]","[""amortis\u00f6rl\u00fc"", ""karbon plaka""]",4.2,166,True
304,New Balance Comfort Spor Plus,New Balance,Spor Ayakkabı,"New Balance Comfort Spor Plus, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",470.0,470.0,55,unisex,kışlık,Turuncu,"[""38"", ""39"", ""41"", ""42"", ""44""]","[""nefes alan"", ""hafif"", ""terletmeyen""]",4.9,232,True
305,Under Armour Pro Spor V2,Under Armour,Spor Tişört,"Under Armour Pro Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, nem emici, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",870.0,870.0,43,erkek,4 mevsim,Beyaz,"[""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""nem emici"", ""reflektif bant"", ""antimikrobiyal""]",4.5,112,True
306,Reebok Air Spor Max,Reebok,Spor Ayakkabı,"Reebok Air Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, ortopedik, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2650.0,3260.0,148,unisex,yazlık,Yeşil,"[""36"", ""37"", ""38"", ""39"", ""41"", ""42"", ""43"", ""44""]","[""y\u00fcksek taban"", ""ortopedik"", ""amortis\u00f6rl\u00fc"", ""kaymaz taban"", ""su ge\u00e7irmez""]",3.4,474,True
307,Skechers Air Koşu Boost,Skechers,Koşu Ayakkabısı,"Skechers Air Koşu Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3890.0,3890.0,104,erkek,yazlık,Mor,"[""36"", ""37"", ""38"", ""39"", ""40"", ""44""]","[""nefes alan"", ""y\u00fcksek ko\u015fu verimi""]",4.9,67,True
308,Skechers Air Spor Max,Skechers,Spor Tişört,"Skechers Air Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",310.0,310.0,160,unisex,yazlık,Yeşil,"[""L"", ""M"", ""XS"", ""XXL""]","[""elastik"", ""hafif""]",3.9,324,True
309,Columbia Profesyonel Spor 3.0,Columbia,Spor Şort,"Columbia Profesyonel Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",460.0,460.0,93,unisex,yazlık,Siyah,"[""L"", ""M"", ""S"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""dar kesim"", ""esnek bel""]",4.8,56,True
310,Columbia Comfort Spor X,Columbia,Spor Tişört,"Columbia Comfort Spor X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",780.0,780.0,179,unisex,yazlık,Turuncu,"[""L"", ""M"", ""XL"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""UV korumal\u0131"", ""hafif""]",3.4,381,True
311,Asics Profesyonel Koşu X,Asics,Koşu Ayakkabısı,"Asics Profesyonel Koşu X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3550.0,3550.0,74,unisex,4 mevsim,Mor,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""nefes alan"", ""geni\u015f burun"", ""yast\u0131kl\u0131 taban""]",3.9,188,True
312,Asics Profesyonel Spor Lite,Asics,Spor Tişört,"Asics Profesyonel Spor Lite, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hızlı kuruyan, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",970.0,970.0,33,kadın,yazlık,Yeşil,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""h\u0131zl\u0131 kuruyan"", ""antimikrobiyal""]",3.9,215,True
313,New Balance Air Spor Max,New Balance,Spor Ayakkabı,"New Balance Air Spor Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, ortopedik, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2990.0,2990.0,77,unisex,kışlık,Mor,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""nefes alan"", ""ortopedik"", ""su ge\u00e7irmez"", ""kaymaz taban""]",4.1,459,True
314,Skechers Ultra Spor Max,Skechers,Spor Şort,"Skechers Ultra Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",210.0,310.0,147,erkek,yazlık,Lacivert,"[""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""dar kesim"", ""geni\u015f kesim"", ""h\u0131zl\u0131 kuruyan""]",3.3,133,True
315,Puma Pro Spor Plus,Puma,Spor Şort,"Puma Pro Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hızlı kuruyan, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",640.0,640.0,81,kadın,yazlık,Turuncu,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""h\u0131zl\u0131 kuruyan"", ""esnek bel""]",3.3,496,True
316,Salomon Comfort Spor V2,Salomon,Spor Şort,"Salomon Comfort Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, esnek bel, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",380.0,380.0,114,kadın,yazlık,Siyah,"[""L"", ""S"", ""XL"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""esnek bel"", ""hafif"", ""geni\u015f kesim"", ""dar kesim""]",3.7,167,True
317,Nike Profesyonel Spor Max,Nike,Spor Tişört,"Nike Profesyonel Spor Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hafif, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",660.0,660.0,170,kadın,4 mevsim,Sarı,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""antimikrobiyal"", ""hafif"", ""nem emici"", ""elastik"", ""reflektif bant""]",3.7,75,True
318,Under Armour Pro Spor Plus,Under Armour,Spor Şort,"Under Armour Pro Spor Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",210.0,210.0,108,kadın,yazlık,Gri,"[""L"", ""XL"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""hafif""]",4.5,212,True
319,Asics Elite Spor Boost,Asics,Spor Tişört,"Asics Elite Spor Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, reflektif bant, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",500.0,500.0,181,kadın,yazlık,Gri,"[""L"", ""S"", ""XL"", ""XXL""]","[""nem emici"", ""reflektif bant"", ""elastik"", ""hafif""]",4.1,468,True
320,Nike Air Koşu Boost,Nike,Koşu Ayakkabısı,"Nike Air Koşu Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, amortisörlü, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4060.0,4950.0,163,erkek,4 mevsim,Siyah,"[""38"", ""39"", ""40"", ""42""]","[""y\u00fcksek ko\u015fu verimi"", ""amortis\u00f6rl\u00fc"", ""hafif"", ""nefes alan""]",4.7,241,True
321,Nike Profesyonel Spor Boost,Nike,Spor Tişört,"Nike Profesyonel Spor Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, nem emici, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",890.0,890.0,121,unisex,4 mevsim,Yeşil,"[""M"", ""S"", ""XL"", ""XS""]","[""elastik"", ""nem emici"", ""reflektif bant"", ""UV korumal\u0131""]",4.9,418,True
322,Salomon Profesyonel Spor V2,Salomon,Spor Tişört,"Salomon Profesyonel Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",460.0,460.0,91,erkek,yazlık,Gri,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""antimikrobiyal"", ""h\u0131zl\u0131 kuruyan"", ""UV korumal\u0131""]",3.1,149,True
323,Columbia Pro Spor Boost,Columbia,Spor Tişört,"Columbia Pro Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, antimikrobiyal, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",640.0,640.0,3,erkek,4 mevsim,Mor,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""antimikrobiyal"", ""UV korumal\u0131"", ""reflektif bant""]",3.3,144,True
324,Puma Speed Spor V2,Puma,Spor Tişört,"Puma Speed Spor V2, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",930.0,1070.0,4,kadın,yazlık,Turuncu,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""reflektif bant"", ""antimikrobiyal""]",4.0,159,True
325,Nike Comfort Spor Boost,Nike,Spor Şort,"Nike Comfort Spor Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",310.0,460.0,108,unisex,yazlık,Kırmızı,"[""L"", ""S"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""dar kesim""]",4.4,401,True
326,New Balance Profesyonel Spor X,New Balance,Spor Ayakkabı,"New Balance Profesyonel Spor X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1260.0,1430.0,31,erkek,kışlık,Beyaz,"[""36"", ""37"", ""38"", ""39"", ""41"", ""42"", ""44"", ""45""]","[""amortis\u00f6rl\u00fc"", ""terletmeyen""]",4.8,105,True
327,Under Armour Ultra Spor Boost,Under Armour,Spor Şort,"Under Armour Ultra Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",470.0,470.0,72,unisex,yazlık,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""dar kesim"", ""esnek bel""]",3.3,386,True
328,Skechers Comfort Spor X,Skechers,Spor Tişört,"Skechers Comfort Spor X, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",340.0,510.0,31,erkek,4 mevsim,Mor,"[""L"", ""M"", ""XL"", ""XXL""]","[""hafif"", ""UV korumal\u0131"", ""elastik""]",3.9,266,True
